Start,End,Open,High,Low,Close,Volume,Market Cap
2024-01-10,2024-01-11,6.307830239568944,7.150198015447565,6.093199339050017,7.0545358964743405,561815055.1463984,6304272782.409029
2024-01-09,2024-01-10,6.633789054352974,6.668259180219506,6.1375149088272964,6.308332718230664,530501138.91077316,6357020128.277094
2024-01-08,2024-01-09,6.1552643991444755,6.651961187867056,5.815665182486574,6.629059447265709,594531444.9156787,6213941393.562025
2024-01-07,2024-01-08,6.33098239088511,6.494904673878472,6.064642396101607,6.112535689629414,396347152.3925244,6282042166.120391
2024-01-06,2024-01-07,6.601784162245971,6.601784162245971,6.203305112437127,6.32879341750153,490631337.28853804,6315491534.668188
2024-01-05,2024-01-06,6.971630132504699,7.051716618684078,6.418295825862263,6.598379080806771,606814336.7568587,6593993254.295965
2024-01-04,2024-01-05,6.755100934453458,7.078282142076121,6.6548063518368705,6.996363734325425,830172066.6700091,6777967005.636555
2024-01-03,2024-01-04,7.475145927740111,7.600086222141983,6.115648339215339,6.779471129365602,769182312.5050411,7062963968.082931
2024-01-02,2024-01-03,7.596604968572145,7.807074302890854,7.405054148602966,7.469656153980192,543974383.0970773,7524999168.852186
2024-01-01,2024-01-02,7.312567258320256,7.645400582717182,7.188054867154702,7.616819835968331,473062746.40676254,7279933538.161622
2023-12-31,2024-01-01,7.420684862817636,7.6526978708504405,7.219066411352415,7.259298002355468,479644470.51200145,7361362033.991703
2023-12-30,2023-12-31,7.358128325934442,7.52529834719788,7.195960652279428,7.421354962187499,605896568.9431382,7293480759.776562
2023-12-29,2023-12-30,7.506804392674663,7.701349996161149,7.2423428290258025,7.35303920978644,760306945.8769244,7353976625.321966
2023-12-28,2023-12-29,7.686813274784107,7.897471838416553,7.354793539602584,7.498545452065113,832355250.7788062,7488129825.087052
2023-12-27,2023-12-28,7.806134583248439,7.9851409210257245,7.49623624393414,7.710351952144336,977654920.2392992,7675710617.225897
2023-12-26,2023-12-27,8.198329617013048,8.494870053982341,7.50807386462645,7.832646878732029,1343591246.2929416,7912213765.359921
2023-12-25,2023-12-26,7.754552186338916,8.312571674535844,7.560755325483862,8.194572171946263,1624949989.1677792,7955027989.732296
2023-12-24,2023-12-25,7.510202467678486,8.143033465194438,7.401726974858241,7.688322798671062,1494891661.1856835,7703144269.77997
2023-12-23,2023-12-24,7.046785072806876,7.463659140973207,6.747548488468189,7.410280433769834,729412112.4739454,6890957301.730742
2023-12-22,2023-12-23,7.504511197880373,7.554303532583917,6.993497793225002,7.073369403397813,1723139320.435932,7076856476.152726
2023-12-21,2023-12-22,6.149790976777132,7.39687138082711,6.139995809950818,7.39687138082711,1032064113.1540601,6667899077.866475
2023-12-20,2023-12-21,5.9620519165867165,6.310338886343716,5.881450055171633,6.158069626990112,465332414.22720826,6058380926.391654
2023-12-19,2023-12-20,6.077726586324149,6.224804475489483,5.885140443016362,5.958511493678647,474478653.0710481,5985628828.979949
2023-12-18,2023-12-19,6.040651867137979,6.097813777126702,5.681486881944973,6.095472264119187,523131283.92289925,5853000368.239898
2023-12-17,2023-12-18,6.297096278424695,6.340606186271905,5.993135958804829,6.024422629145582,518376107.37407476,6113859279.713084
2023-12-16,2023-12-17,6.182881224665726,6.499306508997512,6.112062652974034,6.278986181444082,594212238.5095284,6238966973.932268
2023-12-15,2023-12-16,6.660244353938124,6.699431580308171,6.1512362495408714,6.1512362495408714,800397215.021079,6341364878.159373
2023-12-14,2023-12-15,6.7077249389632865,6.861670851927312,6.321651570864565,6.664301992276366,896866867.4172331,6481986084.187593
2023-12-13,2023-12-14,6.305576998768818,6.761102719580667,5.9016008871900585,6.761102719580667,902121910.4392164,6114676403.677623
2023-12-12,2023-12-13,5.959936861841078,6.473314734935063,5.9537114551280075,6.318756460358441,914810017.8811188,6161367430.797741
2023-12-11,2023-12-12,6.494032728370527,6.494032728370527,5.699469725206958,5.938258924837334,791687682.0658326,5892786884.189141
2023-12-10,2023-12-11,6.338403766496537,6.502777866692001,6.189365974870043,6.502777866692001,757643989.4273325,6312650143.330375
2023-12-09,2023-12-10,6.0648037989259045,6.80426149807988,6.0648037989259045,6.3166486298586335,1202002873.3697183,6443825310.74016
2023-12-08,2023-12-09,5.538379368699546,6.118598458785937,5.471240658753061,6.068171371876561,574555031.8453078,5654490379.480509
2023-12-07,2023-12-08,5.36427233985788,5.565179249854044,5.25263711382895,5.524641563867332,604376186.8340435,5349705911.358917
2023-12-06,2023-12-07,5.247951652688032,5.483997628906844,5.155437161461887,5.346301985865722,667353283.6271409,5249046213.941935
2023-12-05,2023-12-06,4.975448005622296,5.261247436727816,4.890810481163328,5.2327483286668235,534237389.78914386,4947546538.179508
2023-12-04,2023-12-05,4.903348120848964,5.061783820606929,4.860856402148589,4.984294751109717,435052595.03895104,4897243488.612051
2023-12-03,2023-12-04,4.92033695550998,4.962750130474969,4.817961301944313,4.910386556727151,266836064.81995916,4823808350.404931
2023-12-02,2023-12-03,4.845974890810799,4.955765272518149,4.83134825971212,4.933555755668035,247946097.3530736,4816232940.593123
2023-12-01,2023-12-02,4.836072312451916,4.884604700990222,4.768983801338572,4.8520696038879185,463978491.8705697,4769780759.180619
2023-11-30,2023-12-01,4.577236189859149,4.899261109796489,4.54619653430922,4.837394326015322,363101572.76511425,4614393689.1974
2023-11-29,2023-11-30,4.672283900896312,4.758802352410025,4.573105949433218,4.577645647891997,306755751.5178023,4602010912.2212515
2023-11-28,2023-11-29,4.573311257303539,4.698312039228879,4.533484666590709,4.667146786890388,341915424.5401278,4560703295.441839
2023-11-27,2023-11-28,4.725736046582209,4.764140842535833,4.474186234741334,4.577725425474095,353716158.9362484,4550269485.3516655
2023-11-26,2023-11-27,4.7273196978438765,4.7941907214827815,4.615774698086093,4.720029476788788,244356741.15780357,4660571343.330709
2023-11-25,2023-11-26,4.637557383776184,4.7686777107088725,4.637557383776184,4.725922542911203,283992500.4209784,4652764456.797882
2023-11-24,2023-11-25,4.560594181765209,4.689217265492616,4.546739796637836,4.653112572007457,246268710.57526553,4563548730.121763
2023-11-23,2023-11-24,4.591582818617692,4.630102133481365,4.52608650110284,4.55252332953712,288159630.2550519,4516972334.789482
2023-11-22,2023-11-23,4.346982254121762,4.68360342221727,4.346982254121762,4.584429893644111,420523057.15016615,4461371149.81281
2023-11-21,2023-11-22,4.694541711764701,4.724533875976413,4.31879543559191,4.34579875469714,351948908.68581605,4515972978.547446
2023-11-20,2023-11-21,4.814992228838513,4.923774694138065,4.672019549413541,4.700599949561995,345163907.3156089,4752591767.938585
2023-11-19,2023-11-20,4.678801211268655,4.8593139002887,4.603932888617288,4.830773686863397,277262178.10518587,4655907299.359795
2023-11-18,2023-11-19,4.64088431063935,4.695432439745235,4.447170258062416,4.693433832959121,349070975.39444005,4541910560.659864
2023-11-17,2023-11-18,4.7459963869818855,4.860867970575259,4.506254047252526,4.638611726825,466695605.60299975,4660660516.272936
2023-11-16,2023-11-17,4.9267248143663105,5.120531303957987,4.701914075560476,4.759734695250448,502160812.3000893,4856951703.395664
2023-11-15,2023-11-16,4.620585001666774,4.993661321834884,4.607026916931379,4.927562738346,434966385.7425301,4720414357.88996
2023-11-14,2023-11-15,4.749874900022946,4.888624847140971,4.487406405996997,4.615733819279231,450394708.94905776,4674198025.514614
2023-11-13,2023-11-14,5.035380775751368,5.212002169383917,4.753403350522677,4.768511241650267,534934606.93866986,4903783068.326213
2023-11-12,2023-11-13,4.935325464591221,5.1828011675793375,4.768675556064788,5.05152904579396,655914838.2610283,4976730090.6579485
2023-11-11,2023-11-12,4.671080026941164,5.0155084597345745,4.538450740856099,4.918457181219162,506129567.7550075,4707060544.217688
2023-11-10,2023-11-11,4.502099732784489,4.68402642661371,4.440899745488323,4.667399189241244,595760502.4982687,4485798100.121476
2023-11-09,2023-11-10,4.471543152507786,4.655587936611726,4.240978026542675,4.510406605853654,458782443.1249719,4424400783.77519
2023-11-08,2023-11-09,4.3688310857278925,4.511808697831688,4.3245608201820165,4.488921342015818,350383715.862248,4349576057.418894
2023-11-07,2023-11-08,4.390967135760939,4.439976353049254,4.198930238499618,4.3755324987898225,363121794.499073,4304218655.938428
2023-11-06,2023-11-07,4.228792858213109,4.420966778417088,4.160384220297784,4.402262102232714,374329565.20643145,4242100689.0114083
2023-11-05,2023-11-06,4.162483888105489,4.348411661613419,4.137953689618986,4.2346753480587935,300822762.8467774,4187607658.1560593
2023-11-04,2023-11-05,4.088408546295101,4.227932844434923,4.072903831609529,4.155452765833389,229677201.14570388,4078861633.262866
2023-11-03,2023-11-04,4.093516702015541,4.114491090267452,3.9701308675215308,4.1017114043204685,374239373.301123,3993320522.3518305
2023-11-02,2023-11-03,4.199924255996389,4.2560608029496665,4.050014513257239,4.111617468073911,546595214.2405659,4097328333.567648
2023-11-01,2023-11-02,3.9378915499992386,4.255912860713323,3.8396644573329755,4.193415141581031,383375129.70630485,3910887978.8114166
2023-10-31,2023-11-01,3.999718772083755,4.0745155688229,3.8332974767199426,3.9496076969445055,456115992.9482599,3908760042.188356
2023-10-30,2023-10-31,3.8358697544596927,4.009627586013863,3.763796614831205,4.005699374617943,269082004.8872731,3794308029.726097
2023-10-29,2023-10-30,3.704451237803014,3.8592553443002564,3.6780230657867747,3.823239714615629,191383275.58877745,3701716195.746955
2023-10-28,2023-10-29,3.6696902310427277,3.743132594242998,3.6696902310427277,3.7075591179854848,255094641.60486522,3660255660.29328
2023-10-27,2023-10-28,3.7517075845172387,3.7517075845172387,3.599691748692346,3.670641254944179,345086126.055292,3633970708.2820415
2023-10-26,2023-10-27,3.803611283970165,3.9402847072017257,3.692471114407277,3.7556558388774253,382643261.9655015,3753855913.5161805
2023-10-25,2023-10-26,3.71511821831478,3.8536704413942213,3.6834445842431536,3.7968231939601633,431383915.76637834,3720489803.388012
2023-10-24,2023-10-25,3.86238950215601,3.914807835061966,3.6576801664404908,3.7101603087509485,682331016.4954039,3733249886.418459
2023-10-23,2023-10-24,3.530153913667217,3.850592896250788,3.4879322147463827,3.850592896250788,390519884.21926934,3558729882.4902534
2023-10-22,2023-10-23,3.4611349919052334,3.5190677694005665,3.382552012236692,3.512652139056126,289892718.529665,3393913449.5527277
2023-10-21,2023-10-22,3.3060592226807,3.5113704891717443,3.2888640827095568,3.459653562332725,226255291.95452833,3341343259.382305
2023-10-20,2023-10-21,3.241697392596662,3.367138437140239,3.2293067241081004,3.2958472087799127,209805395.06373864,3258414042.101303
2023-10-19,2023-10-20,3.2374566921364396,3.2430579728116444,3.1855702621103954,3.2354503535347994,174087947.25232142,3177839252.1711626
2023-10-18,2023-10-19,3.254354586039297,3.3003187743704387,3.2206556142202216,3.2397792824082514,173053818.284424,3216399804.6956635
2023-10-17,2023-10-18,3.347876488704069,3.347876488704069,3.2423802386840435,3.256503131313153,212411748.3550177,3252950821.7273493
2023-10-16,2023-10-17,3.3278076121962448,3.4230653094413377,3.3165228620644656,3.353296433058743,184574024.5263224,3308340281.1162834
2023-10-15,2023-10-16,3.3127451507698007,3.344372283377251,3.2906123587338336,3.325218742992538,111895691.21449274,3278205838.4416747
2023-10-14,2023-10-15,3.2997668483828266,3.333601169231105,3.298189087044512,3.3103267876360722,127757735.88454139,3272168040.9886413
2023-10-13,2023-10-14,3.256809479873626,3.3376897299959016,3.2527086839130765,3.296815691551965,162358378.2739974,3236439234.97368
2023-10-12,2023-10-13,3.31176774451103,3.314603113295429,3.2271114461034864,3.2558803582927256,174878768.83200794,3228334329.7617126
2023-10-11,2023-10-12,3.3833503403691645,3.3900486047936687,3.2830473205497537,3.311907565405824,176737151.70579904,3285699338.0158553
2023-10-10,2023-10-11,3.442577355761157,3.4508276006406557,3.362635748234972,3.377811460859218,222296140.75455216,3352530089.5767345
2023-10-09,2023-10-10,3.5577569184804867,3.5732718282666873,3.3559932217297566,3.4346168863664426,188754821.55534378,3425260210.0267653
2023-10-08,2023-10-09,3.5941285061758563,3.610722204125973,3.5488927023469734,3.557763050218263,108868274.98190743,3530572248.320156
2023-10-07,2023-10-08,3.6100071344361075,3.6449656193969893,3.5901787715247915,3.593838907415159,123921922.7990273,3569609800.2821474
2023-10-06,2023-10-07,3.5701893375240448,3.628186679225568,3.5504492806968644,3.607681089733399,136346351.53724086,3548876392.567462
2023-10-05,2023-10-06,3.5813145014231043,3.609713851768019,3.5508165034823933,3.5637929590552098,151662222.975571,3534345283.646788
2023-10-04,2023-10-05,3.6054482266236403,3.6054482266236403,3.5380954565460634,3.5843999416894787,191717004.6773631,3529077720.879143
2023-10-03,2023-10-04,3.653438530917465,3.689389762411342,3.59661814452996,3.6093039716036097,223408795.12991512,3602061313.9309154
2023-10-02,2023-10-03,3.7816150835351596,3.807950017796626,3.6354694701184043,3.657717036881135,263052832.0225466,3693344893.5385623
2023-10-01,2023-10-02,3.639436012676967,3.792532498800234,3.639392961927978,3.779133667918582,154709330.82825294,3651686457.4319677
2023-09-30,2023-10-01,3.612240888492703,3.65019032426067,3.6109033297804918,3.6371830519433135,148087009.12300652,3583091897.223989
2023-09-29,2023-09-30,3.6113084580226547,3.647914878160874,3.6003176057445967,3.613848371666329,192475393.8469094,3574735860.819572
2023-09-28,2023-09-29,3.538267427667179,3.627941784733594,3.5307395303037716,3.611224875577277,199873696.98332307,3537171980.979158
2023-09-27,2023-09-28,3.557885225990345,3.6085840913749134,3.518567631369001,3.5379557121214176,174429667.1463859,3511448464.1739864
2023-09-26,2023-09-27,3.606173023101562,3.626464592790403,3.541404454229676,3.557824713084579,163932061.60313097,3530555853.558756
2023-09-25,2023-09-26,3.5352634490506025,3.6243261134434115,3.5262975049558793,3.6038182698774093,169263481.08556488,3539229398.7859573
2023-09-24,2023-09-25,3.57562625164429,3.5979810552488694,3.5312975671310687,3.5383229177836526,107415805.15063831,3527828108.8728228
2023-09-23,2023-09-24,3.569596353314339,3.580135923532191,3.5495568697955804,3.5758218519024036,123227695.852126,3518999807.0403533
2023-09-22,2023-09-23,3.562966609027593,3.577536805376108,3.54295894633056,3.5644760762365224,156754375.73061112,3519075960.2146573
2023-09-21,2023-09-22,3.669757505772436,3.690675972532839,3.550269392390457,3.5588650313607255,174558535.0160608,3565864323.672623
2023-09-20,2023-09-21,3.680550849020314,3.6914844602431818,3.623411935218682,3.6709541200477718,173774179.68672407,3610806122.0164943
2023-09-19,2023-09-20,3.6432109855102457,3.6914195839711472,3.6214281541465696,3.684490008131033,184341153.39965996,3612147666.0897
2023-09-18,2023-09-19,3.616445588809874,3.7398522722538,3.5704637618084565,3.638964592401647,171276262.2253313,3622109180.6226416
2023-09-17,2023-09-18,3.711807811292568,3.7120858110379493,3.5998271279260123,3.6181135346318776,136501246.62441096,3606763555.3031898
2023-09-16,2023-09-17,3.6737294382768257,3.743973337676466,3.672398059530616,3.711984472123031,172830947.65604675,3656281502.1536083
2023-09-15,2023-09-16,3.5971562735121227,3.6965400796268266,3.5918183788148337,3.6733642267161546,169341716.73383012,3588006093.3334284
2023-09-14,2023-09-15,3.5493490962850656,3.6233618282517575,3.5271770784230916,3.597974429072029,203801996.42785397,3533086932.316646
2023-09-13,2023-09-14,3.526608190138231,3.6075757893886062,3.504143815266133,3.5474031090118383,218406513.86701876,3506362620.9365
2023-09-12,2023-09-13,3.5355014747955598,3.621855117027591,3.5170697645982156,3.5374973282386266,263940476.3186773,3506694293.2222366
2023-09-11,2023-09-12,3.6779908394473266,3.680528927924546,3.476325577051385,3.532329254533392,234601839.04324043,3539807879.5269237
2023-09-10,2023-09-11,3.754945487435587,3.754945487435587,3.649220863498103,3.6802644067606174,142425398.26598588,3652439868.935845
2023-09-09,2023-09-10,3.7671791026719994,3.789924517676565,3.7580403428761877,3.7610336322473543,125046020.2038138,3726875024.6153836
2023-09-08,2023-09-09,3.8091867171858795,3.8322209231521662,3.7372991367937507,3.7706756615626076,169280498.0918579,3733597855.495241
2023-09-07,2023-09-08,3.7909910264090647,3.8140874313704525,3.7561518531923204,3.8005155781820186,160654284.7140082,3734402022.6179485
2023-09-06,2023-09-07,3.7780565392986705,3.7909027135611253,3.722042685455166,3.79041227811359,144929120.33007798,3714923652.9948997
2023-09-05,2023-09-06,3.7736193701838907,3.808173159368965,3.7292563515635235,3.7727666566225766,152214582.6280342,3725939953.122264
2023-09-04,2023-09-05,3.7814941582134685,3.8223213589419784,3.7224092141387506,3.774021562149727,135780622.48399547,3730751500.4085293
2023-09-03,2023-09-04,3.7803512769991765,3.8111762192624137,3.758248953043618,3.77998343657138,124182078.90410115,3741530862.5675864
2023-09-02,2023-09-03,3.737951196445027,3.786690391348984,3.7294526997590176,3.7796311528877284,169767209.6184065,3711825334.1098304
2023-09-01,2023-09-02,3.7881035584489693,3.806942236814246,3.6909019943170422,3.740730286614339,263308152.93507767,3716233061.7694216
2023-08-31,2023-09-01,4.032333355612924,4.032333355612924,3.7707157902163457,3.7857068878133173,196643294.69166818,3876013635.206456
2023-08-30,2023-08-31,4.1463407713517135,4.1463407713517135,4.023776313314964,4.033188254999634,260037797.12883285,4020020601.067307
2023-08-29,2023-08-30,4.0992545420049,4.250249951433387,4.0370570327449276,4.145971001316983,276878861.4179159,4065026611.777443
2023-08-28,2023-08-29,3.9938757034555183,4.104348870535749,3.9260220553491956,4.0944743692931445,168923671.5052851,3955253677.229233
2023-08-27,2023-08-28,4.017942471447427,4.043884565330692,3.9616228069175277,4.001296383513836,117599943.3783622,3967603348.350161
2023-08-26,2023-08-27,3.9879154481602974,4.020647945183376,3.971502366607075,4.016588139557814,147779610.47068742,3953972888.6120567
2023-08-25,2023-08-26,3.915157428996621,3.9828234835196548,3.8715992292374657,3.9814290559333694,165213567.7634101,3890119142.5280213
2023-08-24,2023-08-25,3.997509771456355,4.01551039464701,3.8841144825961744,3.9216216957324193,172611688.6874453,3907521168.9055057
2023-08-23,2023-08-24,3.9240189455143355,4.029896066103924,3.885417522667094,3.9906897806907224,201191892.42648757,3894347619.850806
2023-08-22,2023-08-23,3.9312407419109743,3.9460088892079717,3.7988070691988494,3.921272595356052,168678585.3036375,3848404590.6651616
2023-08-21,2023-08-22,4.029958928500362,4.041266847501237,3.8875074520514863,3.928709017876705,143086049.98415715,3923339862.522701
2023-08-20,2023-08-21,4.024491391584468,4.034716053039389,3.9667403911267565,4.025149731844946,124056117.0042943,3957871715.0560946
2023-08-19,2023-08-20,4.010741566997418,4.048720604922088,3.9545213989183243,4.020267917285341,172110657.57680705,3950491600.026036
2023-08-18,2023-08-19,3.944175556824658,4.043310122937791,3.8744479074030145,4.0110499129055475,375234960.7366367,3931245163.1130404
2023-08-17,2023-08-18,4.141833831943861,4.262476859609747,3.8164154425059387,3.9309432444291517,285290226.96444786,4116341843.890787
2023-08-16,2023-08-17,4.276937564250405,4.292454194106092,4.043124181224029,4.145844963708764,223887457.2955184,4165974138.9373093
2023-08-15,2023-08-16,4.42543281876255,4.4343466136160865,4.176269204353254,4.271495106418077,168206735.50973082,4323045388.092071
2023-08-14,2023-08-15,4.421518485228343,4.47692766943835,4.407994356253342,4.427659844968841,156562503.91824266,4382190791.135787
2023-08-13,2023-08-14,4.4765071708109945,4.4782426267183215,4.418321830754554,4.429032857308218,119767873.62905526,4409175106.657909
2023-08-12,2023-08-13,4.444264712734792,4.478232715091015,4.437624497390223,4.472471864879221,131034157.8857408,4402432095.046627
2023-08-11,2023-08-12,4.438273352601947,4.452207942144192,4.407437636471938,4.44428880336681,148214189.66849265,4380407627.715249
2023-08-10,2023-08-11,4.486639674592441,4.4955706121400905,4.421181316728579,4.4419181694037135,166475952.2538325,4397954658.554596
2023-08-09,2023-08-10,4.493395504662968,4.525033245400958,4.443982213842726,4.490144980900252,176148061.16533193,4424096855.498856
2023-08-08,2023-08-09,4.403913261582603,4.516601783448544,4.382329622356737,4.489051010843045,204544294.39149225,4387391561.608954
2023-08-07,2023-08-08,4.5005760055193065,4.52359621483873,4.3217944152713885,4.4047160860073635,193105369.33702144,4380537158.180727
2023-08-06,2023-08-07,4.478178227952834,4.547838328149946,4.475233693612212,4.489956249874169,194742579.66933817,4459704517.812956
2023-08-05,2023-08-06,4.426016137404749,4.4752658217180095,4.388451003559436,4.4752658217180095,167275230.1009981,4364094872.538868
2023-08-04,2023-08-05,4.41914996210746,4.470109615129395,4.40003193359226,4.430116096227874,190975001.68128794,4380130688.374727
2023-08-03,2023-08-04,4.476952791786222,4.5009445331349385,4.397591487774636,4.4183427096568275,199857068.81560132,4400232902.518941
2023-08-02,2023-08-03,4.6204023948983295,4.625978030501141,4.474683992281778,4.488459472889983,219575116.33632022,4491783237.310709
2023-08-01,2023-08-02,4.53149049734321,4.610425744706929,4.458688030941142,4.610425744706929,235241618.86232984,4464928511.390297
2023-07-31,2023-08-01,4.599402897824809,4.6623808078050395,4.494267308444423,4.5372581008556025,212104760.3032706,4525502729.737202
2023-07-30,2023-07-31,4.659101399168142,4.682538064061939,4.546159347203625,4.607778871060148,148333482.0064504,4583202856.354497
2023-07-29,2023-07-30,4.625754680761732,4.66717404371397,4.625754680761732,4.664512532914964,148785100.86352864,4593884296.186926
2023-07-28,2023-07-29,4.646441087577872,4.676348405195647,4.584416794430317,4.629478369624244,181637133.12745163,4573039536.26789
2023-07-27,2023-07-28,4.647529277416767,4.712948553281749,4.604579756841418,4.646597361500819,192873638.36607295,4606235360.251425
2023-07-26,2023-07-27,4.595524819342109,4.695157069548552,4.55953472734766,4.64894482672409,181567474.56528783,4561959047.811195
2023-07-25,2023-07-26,4.6231656595863,4.6584624334260445,4.561668228934303,4.596768528804863,213266826.05616006,4547302157.593627
2023-07-24,2023-07-25,4.7813305637748345,4.802215454695986,4.568504446943151,4.631496448068722,236358220.7534598,4607722926.632178
2023-07-23,2023-07-24,4.701820852958708,4.8552091022676525,4.685803399067259,4.7863840478814454,217420631.21773407,4735279768.371195
2023-07-22,2023-07-23,4.872880900382366,4.887982346294422,4.6858754960148365,4.708782359004317,268550400.9806056,4722425238.104197
2023-07-21,2023-07-22,4.742810071728316,5.039448194968271,4.737500761640564,4.861976980860835,433854708.1854117,4817006257.511156
2023-07-20,2023-07-21,4.6137401631300925,4.844507438631815,4.608857385700983,4.739283419850904,232211645.27515462,4654314100.641324
2023-07-19,2023-07-20,4.5872595954480335,4.6594830693004035,4.565069925469533,4.6125307735115975,213756831.532355,4558224052.546759
2023-07-18,2023-07-19,4.696534011634797,4.77161667547565,4.546028547006364,4.594601723514414,261174785.21604684,4585231320.2208
2023-07-17,2023-07-18,4.701079338906942,4.801711693050549,4.6124662535658745,4.703353125029503,217090007.59846377,4647117976.478774
2023-07-16,2023-07-17,4.816361312309907,4.828851528173488,4.682765713929041,4.707826684234821,182593750.93776017,4706770986.296167
2023-07-15,2023-07-16,4.822381181993966,4.918860117340427,4.7791750715021974,4.813114930471155,308779052.76809806,4778718383.250054
2023-07-14,2023-07-15,5.019942205725832,5.069184098631318,4.720119564897941,4.83214843309889,510808051.7396164,4869105327.74426
2023-07-13,2023-07-14,4.568209637918932,4.918759470124622,4.5278859861333975,4.914138074262581,242961355.88820082,4622540091.570185
2023-07-12,2023-07-13,4.619303281116378,4.694861694728447,4.529175130996581,4.563900369051857,189114894.53976685,4566764522.260762
2023-07-11,2023-07-12,4.534634228968835,4.621706645887685,4.515959420523314,4.617422919265614,200108198.77546635,4502645457.468945
2023-07-10,2023-07-11,4.501134789443941,4.615739758496391,4.445689447627293,4.546490558567329,194211412.98402825,4450323062.80337
2023-07-09,2023-07-10,4.547520699082135,4.5744910387378415,4.496370581078943,4.502256862820008,152726782.7235703,4475465068.045282
