Start,End,Open,High,Low,Close,Volume,Market Cap
2024-01-17,2024-01-18,38224.66187789518,38252.30507603873,37430.32514636458,37877.39032620922,33163056434.3059,741846150303.4071
2024-01-16,2024-01-17,37679.36193015243,38550.817958778774,37279.82427393426,38207.310700335685,31410708329.884853,745498169454.7054
2024-01-15,2024-01-16,37063.16926919568,38413.34596954908,37063.16926919568,37741.627768969825,29491089219.212288,739809130045.3033
2024-01-14,2024-01-15,37933.411866823735,38133.77855327139,36967.92822157073,36967.92822157073,22585338048.36201,742295324573.0872
2024-01-13,2024-01-14,37952.65847674553,38307.29032886637,37610.22293473158,37944.093602472916,52616925025.0832,744025964392.693
2024-01-12,2024-01-13,41034.392354498996,41111.68879480616,37114.97480137817,37993.72027315483,57440961779.68254,782642769376.8395
2024-01-11,2024-01-12,41273.553404249666,43270.56854113708,40476.621524671624,41059.103832493376,76440397878.94768,808247735198.066
2024-01-10,2024-01-11,40799.11074107862,42186.63808756189,39531.651063302124,41242.66848533697,55369500301.56625,794978924129.6182
2024-01-09,2024-01-10,41661.240179623215,42374.75532093921,40222.677873927176,40815.63820270498,98891636989.81097,809320621947.3773
2024-01-08,2024-01-09,38922.84527426198,41805.82446879179,38316.52834734241,41540.09193732673,108357817464.84239,778137239927.7775
2024-01-07,2024-01-08,38946.61789323579,39363.72815602774,38640.160137463135,38839.05653525593,85313390548.00548,764734337854.9642
2024-01-06,2024-01-07,39094.95761848666,39130.96197620966,38487.94983304253,38919.940125594534,102875789035.5697,760280658341.1938
2024-01-05,2024-01-06,39096.817622206676,39174.78720671727,38212.217567292275,39070.804141608285,126129776638.96742,759156969090.994
2024-01-04,2024-01-05,37911.85353799279,39560.10912021824,37762.89381150191,39138.153990593695,145101563963.99103,754106568731.1062
2024-01-03,2024-01-04,39817.781635563275,40277.89341292968,36253.651364445584,37924.61670637627,87959725439.68164,761839926591.2885
2024-01-02,2024-01-03,39188.60437720876,40606.72435630585,39188.60437720876,39819.694782246705,41307967136.440796,784725180291.2284
2024-01-01,2024-01-02,37550.835673099915,39079.59044489518,37402.008804017605,39079.59044489518,22526677924.1445,742483647839.7184
2023-12-31,2024-01-01,37382.6736224901,37921.19784239568,37200.09211446994,37398.55451139474,22952488041.06797,736337168610.621
2023-12-30,2023-12-31,37235.60932836152,37704.94140988282,36792.43244200775,37376.19903811236,30785887415.662933,730485631172.5266
2023-12-29,2023-12-30,37759.08523245618,38115.7099457056,36919.44412460254,37250.92335898958,31223544538.312172,735626184965.2723
2023-12-28,2023-12-29,38459.323490075556,38732.389750493785,37484.4512546168,37724.471448942895,31294759532.148727,744464489539.3508
2023-12-27,2023-12-28,37628.814114771085,38639.044135231125,37336.5189587522,38426.12685225371,29833571999.120705,742691427901.8705
2023-12-26,2023-12-27,38593.50061557266,38593.50061557266,36954.94362417296,37660.4696066535,28517223061.336514,740766028802.082
2023-12-25,2023-12-26,38115.5239453336,38728.4748855212,37876.76146780865,38629.51383045623,24364502304.525166,751478559938.9084
2023-12-24,2023-12-25,38695.10110448793,38907.6286724002,37953.11019193467,38101.64477471812,18562782135.59782,756436121802.0088
2023-12-23,2023-12-24,38950.054471537514,38950.054471537514,38396.72993631702,38729.98945997892,23799157573.444767,757383531676.0454
2023-12-22,2023-12-23,38835.14167028334,39289.11543537372,38466.60407606529,38926.23756676085,31810665536.994987,759468554885.9199
2023-12-21,2023-12-22,38650.54072965289,39153.972879374334,38348.05983897682,38838.12653339592,37091411933.07961,758199754484.0209
2023-12-20,2023-12-21,37439.08487816976,39219.4715818003,37399.68822794789,38657.91874440891,32389147792.74775,748641829147.5916
2023-12-19,2023-12-20,37748.37692532528,38364.55187196089,37064.22327130369,37465.93093186187,35558396276.13491,740549557279.1678
2023-12-18,2023-12-19,36695.7299628885,37833.334809526765,36013.24145505434,37790.01443717173,29411420294.07563,717772425152.1449
2023-12-17,2023-12-18,37450.69661567894,37570.64914129828,36578.71801457889,36711.82342364685,21607338836.241932,727300802273.5189
2023-12-16,2023-12-17,37183.33436666873,37818.215636431276,36957.33505752726,37416.72940488738,26181841593.821663,733034388657.2178
2023-12-15,2023-12-16,38051.71696057678,38155.48745383205,36971.84308654332,37158.81774620692,33749911876.649937,736223017081.4817
2023-12-14,2023-12-15,37937.01673117632,38402.52251933075,37145.49657670744,38089.4838932535,38020281008.6337,742617748579.3964
2023-12-13,2023-12-14,36692.5945280462,38399.59965634217,36043.2052292676,38003.30372089316,33671289736.99436,721380998992.8324
2023-12-12,2023-12-13,36521.607043214084,37240.78191013525,36049.16609833219,36768.385251056214,43447465871.002525,720115847300.2618
2023-12-11,2023-12-12,38789.95243704773,38798.27816798491,35760.95409333676,36510.20787755861,38907804496.92388,726572770394.5322
2023-12-10,2023-12-11,38741.26462538639,39000.72628716686,38626.09496647564,38761.30837975962,22575784654.145317,759382043640.7671
2023-12-09,2023-12-10,39173.795204733266,39276.51169588054,38643.77385897629,38706.89884236911,30930177961.551342,762813497147.6393
2023-12-08,2023-12-09,38394.94078988158,39515.34503069006,38200.92468756366,39148.05629611259,35182058876.62318,756541041651.3098
2023-12-07,2023-12-08,38719.41401025659,39012.20516726747,38095.62190552952,38307.21061442123,36373430738.18632,754668047784.9523
2023-12-06,2023-12-07,39054.07296528879,39210.640992710556,38487.905547239665,38718.661151608016,51839660901.69722,760187499450.6061
2023-12-05,2023-12-06,37049.024383763055,39338.18410493964,36702.21340442681,39047.3946662179,43883892167.74252,734618455271.6199
2023-12-04,2023-12-05,35425.347422123414,37542.23537018502,35425.347422123414,37196.35439270879,40084031802.53001,717829073770.9016
2023-12-03,2023-12-04,34927.743284058,35524.77790669867,34798.22502502148,35376.44703860836,23270509356.24151,685109315581.9304
2023-12-02,2023-12-03,34278.95627219826,35121.03309920905,34225.51216531004,34950.355614996944,25080362284.080864,673785905735.3231
2023-12-01,2023-12-02,33381.21219099581,34506.70929913288,33324.7566495133,34240.06448012896,25819700451.36524,665281112465.3386
2023-11-30,2023-12-01,33528.480199817546,33784.700140828856,33241.711911995255,33404.79880959762,24918511380.058174,654412436901.7756
2023-11-29,2023-11-30,33509.00330372089,33963.65021301471,33323.30407517958,33487.16154575167,60566027370.14542,657204555910.4232
2023-11-28,2023-11-29,32985.01368431308,33899.630656404166,32679.53021620329,33459.598062053265,66509658867.3709,648331982714.5807
2023-11-27,2023-11-28,33171.2089138464,33256.848799411884,32553.64339300107,33009.601162059465,54564723062.48147,643514986486.8646
2023-11-26,2023-11-27,33460.386349344124,33493.042700371116,32929.80700247115,33194.96381849907,33430165826.7903,651025285261.5077
2023-11-25,2023-11-26,33396.499650142156,33540.33993782273,33301.7900321515,33467.52522076472,61864610371.7628,653836344434.8192
2023-11-24,2023-11-25,33052.4875335465,33992.75484265254,33003.56057854973,33401.06108783646,56673916742.888145,651825675022.9152
2023-11-23,2023-11-24,33163.503184149224,33333.95038218648,32694.392531642203,33032.248921640705,71914677742.72084,646156330269.8524
2023-11-22,2023-11-23,31757.889515779032,33479.99610284935,31757.889515779032,33168.976909382385,93990318952.17877,634780215331.6091
2023-11-21,2023-11-22,33167.47119208524,33304.89889551208,31834.57481200677,31834.57481200677,74698353699.2641,642873354817.8586
2023-11-20,2023-11-21,33020.30946919037,33405.17966750219,32689.92852271419,33184.140368280736,53485427030.25794,645525853111.0221
2023-11-19,2023-11-20,32364.100156771743,33196.9389653065,32240.073337289534,33115.60365977875,35708348527.352005,634289765974.94
2023-11-18,2023-11-19,32381.63733470324,32600.75463008069,32087.87189002949,32381.25647679867,57690377637.00893,631688490525.702
2023-11-17,2023-11-18,32008.015730317176,32480.25296050592,31834.238239905048,32341.044967804224,79199392959.72081,629380308280.834
2023-11-16,2023-11-17,33493.76898753797,33541.92536956502,31484.592969185942,32083.771024684906,89775958643.49161,639402951184.4415
2023-11-15,2023-11-16,31512.00588115462,33536.451644331864,31345.82783451281,33536.451644331864,77088702323.22704,627477761857.5021
2023-11-14,2023-11-15,32276.70655341311,32535.30907061814,31132.945980177672,31478.384099625342,64753211987.30889,626928286608.7015
2023-11-13,2023-11-14,32795.018732894605,33070.65356987857,32252.677076782722,32356.695570533997,46404899159.560394,638077767007.87
2023-11-12,2023-11-13,32897.43408058245,32953.99590799182,32553.8825363365,32802.520747898634,45959047988.8922,641597866713.5006
2023-11-11,2023-11-12,33060.981550534525,33122.49453070335,32584.271454257196,32844.27340283252,67890062303.406136,641512072750.4825
2023-11-10,2023-11-11,32468.003507435584,33165.65547416809,32230.702461404922,33055.9329690088,108319824793.14597,639203856645.3038
2023-11-09,2023-11-10,31519.667325048937,33565.166558904544,31519.667325048937,32572.411716252005,95711701412.76031,633274123200.2828
2023-11-08,2023-11-09,31299.744028059482,31796.64845043976,31142.812857054283,31602.605776640125,65769524303.21227,612453017170.6458
2023-11-07,2023-11-08,31003.98572225716,31755.66636847559,30617.202377261896,31374.93246415064,53397852443.90508,604992248125.9282
2023-11-06,2023-11-07,30946.51160730893,31244.83848967698,30768.172679202504,31017.271463114354,55961857511.71622,605530609574.1462
2023-11-05,2023-11-06,31062.593553758536,31275.546265378245,30649.690442238025,31019.93746844637,38184607958.0199,606192615685.2844
2023-11-04,2023-11-05,30729.644030716634,31184.733798039026,30639.965279930562,31017.49289212864,49522973534.088234,601432284108.643
2023-11-03,2023-11-04,30867.1868772309,30882.837479960675,30230.144460288917,30760.945236176187,70290552115.23036,597314805645.5233
2023-11-02,2023-11-03,31423.646847293694,31781.901278088273,30517.64789243864,30927.477569240855,87740319954.66121,608048495125.0065
2023-11-01,2023-11-02,30645.79329158658,31458.34920241269,30284.040282366277,31379.37875875752,61977511992.598495,598340395726.2195
2023-10-31,2023-11-01,30526.221623871817,30703.320549498243,30193.697244537343,30690.087951604473,56417746757.77774,594793042764.8586
2023-10-30,2023-10-31,30597.5837665961,30846.248549639953,30186.930373860745,30545.48594811475,46563924305.440445,595713168309.2091
2023-10-29,2023-10-30,30175.265493388128,30749.271498542996,30077.7215840146,30588.71774886407,32544302945.21883,593283353431.1051
2023-10-28,2023-10-29,30025.508622445814,30459.73977662241,29992.72827117083,30192.64324242934,48650791529.604164,589530424576.0406
2023-10-27,2023-10-28,30231.969035366645,30331.34637697847,29617.618663808757,30034.649212155564,60689500616.4985,587357479614.8962
2023-10-26,2023-10-27,30528.276485124396,30823.485646971294,29910.666678476216,30246.193635244414,76175886014.97543,593716867781.7645
2023-10-25,2023-10-26,30068.39499393285,31085.32988494548,29924.80270674827,30525.521908186678,106961783959.62357,593702112939.1512
2023-10-24,2023-10-25,29247.56649513299,30988.512262738812,29121.635386127913,29986.80283074852,153753044737.1786,589634801970.5361
2023-10-23,2023-10-24,26529.516487604404,30170.332054949824,26475.974951949902,29176.780067845848,52591138460.03481,534327765371.06976
2023-10-22,2023-10-23,26494.433274580835,26715.11828737943,26348.192696385395,26540.490509552445,37961738558.63013,517151905978.17596
2023-10-21,2023-10-22,26281.81713506284,26753.071220428155,26102.769634110697,26477.737526903624,47995386622.92238,515099665037.48505
2023-10-20,2023-10-21,25476.32038121219,26592.127755684083,25326.88236805045,26274.7845495691,57426101976.492355,508774681914.32935
2023-10-19,2023-10-20,25068.341850969417,25566.424275705693,24962.19763868099,25416.481404391383,38622904067.13098,492353763537.2704
2023-10-18,2023-10-19,25159.65917646121,25503.343578115728,24968.77850898559,25085.896743222056,46153167862.635376,490959507845.3117
2023-10-17,2023-10-18,25275.112264510244,25328.343799544742,24904.33380866762,25160.908036101784,66674311809.78609,490688357233.0243
2023-10-16,2023-10-17,24059.794691017953,25944.164459757492,24024.20661984181,25244.767632392406,41174409195.67076,482410643826.90625
2023-10-15,2023-10-16,23774.656120740812,24154.690309380618,23757.747801209887,24044.197231251605,18502647665.025566,465610009208.0481
2023-10-14,2023-10-15,23809.420475983807,23886.03491492697,23743.868630594403,23789.181864078015,26106301602.204796,464606999308.9162
2023-10-13,2023-10-14,23700.619115523943,23963.88935635014,23646.005863440296,23774.14240542767,25690851280.429092,463487498842.98016
2023-10-12,2023-10-13,23780.87384746198,23851.208559559975,23540.029937202733,23682.67450820616,24080008423.2708,462557406134.6762
2023-10-11,2023-10-12,24268.655394453646,24328.582942880174,23514.10502821006,23776.56926742425,23211802997.528545,466825153734.4397
2023-10-10,2023-10-11,24438.119447667465,24541.199082398165,24182.45750777216,24260.063948699328,22777978058.467815,475595906494.0979
2023-10-09,2023-10-10,24716.827719369725,24777.862412867682,24180.012931454432,24431.68029193201,20515151715.6212,478181585917.3462
2023-10-08,2023-10-09,24756.42808428474,24884.183768367537,24567.752849791414,24740.210623278388,14894757724.180058,482358884487.46405
2023-10-07,2023-10-08,24746.791493582987,24812.281338848392,24680.477932384438,24763.39866965448,23100568304.385487,482542483061.80066
2023-10-06,2023-10-07,24286.715144858863,24999.309141475427,24133.672267344533,24740.70662427039,21477999672.457882,478666898881.9764
2023-10-05,2023-10-06,24578.31944235317,24863.33401238231,24245.919063266698,24288.637148702866,17442735142.8677,477396170570.9174
2023-10-04,2023-10-05,24273.358546717092,24640.470138083136,24140.501138145133,24603.952065046986,19621355817.292023,475356846155.17914
2023-10-03,2023-10-04,24369.308167187763,24502.03271835115,24139.9519941897,24285.652285590284,27659882829.218422,474768335173.8862
2023-10-02,2023-10-03,24784.93042700371,25224.281019990613,24245.795063018697,24453.849764842387,27950289091.533386,484419733494.3094
2023-10-01,2023-10-02,23884.07748244068,24794.64673215061,23884.07748244068,24780.65241844769,16681837604.636782,469244157838.11957
2023-09-30,2023-10-01,23821.749643499286,23985.917114691372,23814.132485407827,23885.202341833254,19277838745.756935,465752228922.6597
2023-09-29,2023-09-30,23926.503281577992,24117.4193776959,23651.231588177463,23835.230241889054,29755858471.051636,465558552442.96075
2023-09-28,2023-09-29,23352.95784877284,24122.441387739917,23321.54150022586,23932.322436073446,25667255384.25094,460773228910.13007
2023-09-27,2023-09-28,23237.35418899409,23744.754346651553,23181.403505664155,23354.59642347856,25230276686.913353,454668282598.8335
2023-09-26,2023-09-27,23288.92943500173,23370.955599054054,23138.508277016554,23221.154442308885,27274117264.951405,453203993632.17676
2023-09-25,2023-09-26,23226.45988149119,23400.600515486745,23054.365251587646,23301.816603633208,26358061494.50666,452446829595.6126
2023-09-24,2023-09-25,23534.715640859853,23656.351026987766,23240.144194574103,23253.686793087873,18200516062.855717,458541837908.6256
2023-09-23,2023-09-24,23553.634535840498,23589.054320965784,23493.529844202545,23542.91737154903,24326646097.863724,458841366854.79236
2023-09-22,2023-09-23,23543.04137179703,23677.51964075357,23469.216938433878,23540.215937574732,29003377247.93578,459423046402.0439
2023-09-21,2023-09-22,24006.722584873743,24036.828073656146,23398.731654606167,23521.943615315802,30720464285.144894,462282318982.67267
2023-09-20,2023-09-21,24088.81074905007,24220.605298353454,23774.071548143096,24022.24918735552,31582799721.41298,468200111323.3459
2023-09-19,2023-09-20,23711.1857080857,24322.719502581866,23627.68039821794,24101.39677422212,31751611910.421333,466859948062.01465
2023-09-18,2023-09-19,23501.687289088863,24264.820243926202,23395.968220507868,23682.931365862732,24322725293.932304,463549908755.5696
2023-09-17,2023-09-18,23522.669902482663,23569.001709431992,23409.519676182208,23499.286998574,18733896543.497715,457855982194.7741
2023-09-16,2023-09-17,23539.268221393588,23668.007050299813,23438.952020761182,23518.53360849579,24243138768.387444,458382935961.1088
2023-09-15,2023-09-16,23482.741822626504,23745.91463468641,23240.347909267246,23584.572597716622,31327158067.13425,457396173287.5475
2023-09-14,2023-09-15,23207.186700087685,23675.925351850707,23176.96606821785,23496.470421512273,32059020762.480553,456254080839.715
2023-09-13,2023-09-14,22850.482272393117,23360.22072044144,22850.482272393117,23225.264164814045,33445232145.564438,450206393125.3559
2023-09-12,2023-09-13,22286.812573625146,23395.61393408501,22262.31366748448,22899.559799119597,37964994727.906334,446536016531.48285
2023-09-11,2023-09-12,22890.082637308133,22933.62443867745,22146.0368635023,22270.11682594794,26413500791.10183,440040456044.7112
2023-09-10,2023-09-11,22934.64301214317,23004.36658016173,22731.185176656065,22888.36434815727,18911144321.802433,445511001266.5339
2023-09-09,2023-09-10,22942.8890286352,22952.19790439581,22866.690876238896,22933.961010779167,21708526165.055317,446423635077.5191
2023-09-08,2023-09-09,23236.44190145523,23366.97873395747,22785.461856638,22949.354755852368,29987653644.35587,448995855215.87537
2023-09-07,2023-09-08,22814.256485655827,23387.128774257548,22695.579391158783,23206.61098465054,28663873781.940598,445732788397.1968
2023-09-06,2023-09-07,22827.568797994736,22941.93245529348,22578.354870995456,22826.34650983588,27410421574.105072,443850752366.9959
2023-09-05,2023-09-06,22879.91461697209,22886.539773079545,22650.709015703746,22841.465682931368,27209227229.03793,444017880714.9154
2023-09-04,2023-09-05,22991.47941153025,23074.107862501438,22743.160057748686,22872.864317157208,23015243780.126884,446786282746.134
2023-09-03,2023-09-04,22903.944093602473,23079.342444399175,22878.10775621551,23011.43459429776,21987331515.92217,446998397267.0722
2023-09-02,2023-09-03,22847.081122733674,22980.779961559925,22816.063346412408,22901.898089510465,31570406615.27744,445431371220.16895
2023-09-01,2023-09-02,22999.317998635997,23145.408005101726,22497.984995969993,22866.150589444034,39309209345.71168,446690268176.72815
2023-08-31,2023-09-01,24171.253199649254,24306.289469721796,22875.787180145788,22972.330230374748,33042858262.031902,463276845348.36896
2023-08-30,2023-08-31,24556.45111290223,24570.161997466854,23988.86654916167,24194.423531704208,45487511223.78153,471570344915.763
2023-08-29,2023-08-30,23126.046252092503,24804.85018112893,22960.43506372727,24550.48138667706,35754565432.36014,460417134035.4017
2023-08-28,2023-08-29,23086.224458163204,23192.39524193334,22938.309876619755,23141.891712354853,24466810302.5998,448817065728.31274
2023-08-27,2023-08-28,23035.127498826423,23179.215787003002,23008.874874892605,23106.897070937,19071266197.226868,449393742927.8952
2023-08-26,2023-08-27,23077.013011168878,23115.17851607132,23028.812343338974,23047.23523732762,25001424088.52951,448912347055.99866
2023-08-25,2023-08-26,23188.134947698465,23239.34705012267,22881.207762415524,23080.183874653463,30191259679.838024,449089177457.0851
2023-08-24,2023-08-25,23427.24285448571,23521.642471856372,22997.599709485134,23153.97287937433,43232909074.02213,453226028654.26
2023-08-23,2023-08-24,23137.153131449122,23717.71343542687,22855.955997626283,23398.31536805931,43665707461.756584,451209112822.9804
2023-08-22,2023-08-23,23147.347723266874,23147.347723266874,22668.83076623296,23071.211570994572,37868997282.552155,447918565246.8196
2023-08-21,2023-08-22,23190.51752389219,23207.408129101972,22921.870986599115,23137.959133061126,34523854088.9699,449366101841.3173
2023-08-20,2023-08-21,23104.06277955413,23265.395959363348,23030.415489402407,23188.046376092752,32098771245.43189,450331871389.3839
2023-08-19,2023-08-20,23089.935608442644,23252.933934439297,22864.095728191456,23108.88993206558,42245343362.01643,448219029077.2866
2023-08-18,2023-08-19,23613.05722611445,23723.22258930232,22781.972135372842,23080.219303295748,62290911679.96233,453059158380.4185
2023-08-17,2023-08-18,25476.754382080195,25480.669247052778,22548.887097774194,23568.93970930799,42767719685.320206,485680703457.1288
2023-08-16,2023-08-17,25864.662586468028,25913.7755418368,25452.370619026955,25452.370619026955,35037763654.31755,501613156983.64124
2023-08-15,2023-08-16,26058.687545946523,26088.128747686067,25793.087871890028,25863.617441520597,38406869560.17038,505365148633.64716
2023-08-14,2023-08-15,25947.884467197506,26293.393443929745,25829.313658627318,26067.46499207284,34470761252.931465,506488270712.08575
2023-08-13,2023-08-14,26066.774133548264,26098.961055064967,25935.289584864884,25938.29216229861,26721834098.68562,506211202267.254
2023-08-12,2023-08-13,26058.359831005375,26106.73764204671,25999.26485567257,26066.68556194255,26951460074.879734,506648522056.9931
2023-08-11,2023-08-12,26086.853316563775,26165.832617379518,25943.54445851749,26063.089554750535,31059524616.61996,506552232523.5276
2023-08-10,2023-08-11,26195.982391964782,26314.58862917726,26021.965758217233,26089.421893129504,37853642710.35162,508287918642.51764
2023-08-09,2023-08-10,26406.74738492334,26634.925555565398,26053.320106640214,26214.449571756286,42358111323.48168,511746083058.6713
2023-08-08,2023-08-09,25875.353179277787,26684.011939452448,25799.85474256663,26364.86187258089,41019846487.63434,507403163786.7892
2023-08-07,2023-08-08,25764.514671886485,25930.90529038201,25492.502413576254,25868.23202217833,35167442746.9283,500970457724.2665
2023-08-06,2023-08-07,25743.381486762974,25862.85572571145,25668.15762202953,25762.512953597336,34311659921.740353,500623265777.89124
2023-08-05,2023-08-06,25790.625581251163,25811.59048032382,25674.596777764982,25751.795789305863,33566744548.439346,500466827969.1882
2023-08-04,2023-08-05,25876.850039414367,25960.036491501553,25620.258097659054,25786.18814380486,38194524362.23737,502320038264.7792
2023-08-03,2023-08-04,25834.309097189624,26038.493219843585,25700.114257371373,25861.429722859448,43621490182.58435,502750328723.5434
2023-08-02,2023-08-03,26359.219861296864,26562.35883900339,25696.385392770786,25820.12878311471,51227180315.63341,507080949816.4331
2023-08-01,2023-08-02,25885.946343321255,26243.0936290444,25489.3226929311,26243.0936290444,36756537762.97319,499762977674.0825
2023-07-31,2023-08-01,25938.47816267061,26125.647679866786,25805.257610515222,25885.875486036686,30555265052.975178,505133129352.77045
2023-07-30,2023-07-31,26000.203714693143,26077.296440307167,25779.306130040834,25928.363285298,23488893894.404316,504572867863.68774
2023-07-29,2023-07-30,25956.210198134682,26037.536646501863,25920.002125718536,26001.275431122293,29654220887.292446,504835370767.4909
2023-07-28,2023-07-29,25875.326607796072,26137.542846514265,25797.410166248905,25967.972507373586,35987857926.76523,503807499763.9613
2023-07-27,2023-07-28,25985.102255918795,26178.002356004712,25774.983835681956,25871.456028626344,35753408513.30523,505312632212.24316
2023-07-26,2023-07-27,25878.15204201837,26271.6491147268,25801.81217505292,25995.34113353941,32485677026.818466,504027614278.3971
2023-07-25,2023-07-26,25843.095400476515,25978.078527585625,25732.94775160979,25900.135514556743,40792642109.462715,502258552171.0305
2023-07-24,2023-07-25,26639.646422149985,26649.40701309974,25637.582703736836,25850.579701159404,41234058228.51357,506583369769.9524
2023-07-23,2023-07-24,26378.687900232944,26831.8645208719,26347.820695641392,26625.288964863645,32430588716.946476,515418700836.9338
2023-07-22,2023-07-23,26489.933837010532,26557.159685747945,26275.99798056739,26348.263553669964,34004261811.83373,514325697883.73114
2023-07-21,2023-07-22,26394.32964580215,26600.914058970975,26340.57553829393,26489.92497984996,42096062090.337425,513913829285.9453
2023-07-20,2023-07-21,26501.79357501572,26927.93814159057,26275.661408465672,26391.548497382708,42447548218.47473,516241904733.30054
2023-07-19,2023-07-20,26451.883475195522,26736.455187196087,26415.923403275377,26511.749023498047,43526014761.22654,515870503548.09515
2023-07-18,2023-07-19,26686.66023046332,26768.580108588787,26296.918593837185,26434.61201208117,46366996722.34138,515219204125.1871
2023-07-17,2023-07-18,26748.589497178993,26860.517435320588,26296.006306298328,26711.433708581702,36852723198.40339,519196352031.8095
2023-07-16,2023-07-17,26826.594510331877,26950.62132981409,26677.758784088997,26767.286963145354,32596313224.506092,521194639517.07367
2023-07-15,2023-07-16,26833.122237673047,26896.876079466445,26798.269310824337,26815.65591702612,49938079617.136734,521502466698.8322
2023-07-14,2023-07-15,27847.639123849676,27922.039272649974,26502.38700477401,26842.2008272588,62683571072.2636,533624819119.7643
2023-07-13,2023-07-14,26915.157258885945,28082.601879489474,26807.65790103009,27852.492847842837,48818456273.327774,528464843219.99634
2023-07-12,2023-07-13,27114.301657174743,27327.92751299788,26789.713293712302,26911.463822927646,43556965425.095406,526169151281.29626
2023-07-11,2023-07-12,26935.12129881403,27230.48988955121,26897.310080334446,27122.00738687192,48800877089.691956,524862116211.4925
2023-07-10,2023-07-11,26693.152529162202,27434.21343985545,26586.689459093202,26924.085276741982,32814829382.38649,520641089085.84875
2023-07-09,2023-07-10,26814.87648689583,26915.18383036766,26646.882722336875,26717.173148632013,27435075658.458138,520554198228.05865
2023-07-08,2023-07-09,26854.893138357704,26901.39323135789,26621.551243102484,26809.757048085525,32908640244.863766,519794826062.88934
2023-07-07,2023-07-08,26417.526549338814,26935.38701363117,26417.526549338814,26854.946281321136,49704330658.80517,519198654230.6289
2023-07-06,2023-07-07,27000.894573217716,27797.286166000904,26526.71762486382,26544.954518480467,45212022805.472595,524779539020.80725
2023-07-05,2023-07-06,27270.479969531367,27343.268115107658,26769.279824273934,27016.926033852065,35958649368.53846,526184300530.368
2023-07-04,2023-07-05,27584.05002524291,27740.600338343535,27173.742061769837,27255.219081866733,41896163145.99677,532882812319.7363
